연번,미디어타입,제목,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
1055,drama,VIP,씨네시티빌딩,playground,4화(본편 2화)에서 박성준(이상윤)은 회식 후 이곳에서 아내 나정선(장나라)에게 먼저 자기 없이 떠나라고 말한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 도산대로 323,37.522851,127.037,1544-1122,
1056,drama,VIP,파시0914,restaurant,3회(전체2회)에서 이현아(이청아)는 온유리(표예진)가 갈 때 옷을 빌릴 수 있도록 이 부티크에 온유리(표예진)를 데려온다.,"월-토 11시 - 22시, 일 11시 - 21시",정보없음,연중무휴,서울특별시 강남구 도산대로45길 15,37.523209,127.03505,02-2056-0917,
1057,drama,VIP,도쿄등심 압구정점,restaurant,4화에서 하 부사장(박성근)은 숭운백화점 직원들을 위해 이 식당에서 회식을 진행했다.,매일 11시 30분 - 22시,15시 - 17시,연중무휴,서울특별시 강남구 도산대로49길 9 스타크빌딩 3층,37.523312,127.037113,02-547-2260,
1058,drama,VIP,에이스프라자,playground,6화(전체 3화)에서 박성준(이상윤)과 나정선(장나라)이 이곳에서 만난다. 성준의 불륜 사실을 알게 된 정선이의 감정에 대해 이야기한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강서구 마곡동로 61,37.560551,126.83313,02-3665-0464,
1059,drama,VIP,김포국제공항,playground,1화에서 마상우(신재하)에게 중요한 서류를 넘기기 위해 공항에 도착했다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강서구 하늘길 112,37.558655,126.79228,1661-2626,
1060,drama,VIP,그랜드 워커힐 서울,stay,4화(전체 2화)에서 나정선(장나라)은 남편 박성준(이상윤)을 따라 이 호텔로 향했다.,"매일 입실 15시, 퇴실 11시",정보없음,연중무휴,서울특별시 광진구 워커힐로 177,37.555208,127.111341,02-455-5000,
1061,drama,VIP,반포대교,playground,2화(1화)에서 송미나(곽선영)는 이 다리의 갑판에 잠겨 서 있다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서초구 반포동 반포대교,37.512187,126.9976,02-2155-6114,
1062,drama,VIP,동호대교,playground,"1화에서 나정선(장나라)이 쏟아지는 비 속에서 오토바이를 타고 이 다리를 건너, 공항에 제때 도착해 박성준(이상윤)과 마상우(신재하)에게 중요한 서류를 건네는 모습이 그려진다. ",매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 옥수동,37.535804,127.02145,02-2204-7900,
1063,drama,VIP,한양대학교 서울캠퍼스,playground,9회에서 2002년으로 회상한다. 대학생 이현아(이청아)가 인문대 밖에서 자신의 사진동아리 박성준(이상윤)이 농구하는 모습을 보고 있다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 왕십리로 222,37.557309,127.04528,02-2220-0114,
1064,drama,VIP,콘래드 서울 호텔,stay,이선영 한정그룹 회장(유선 특별 카메오)이 이 스위트룸을 개인실로 사용해 현재 진행 중인 티폰 주얼리 경매를 관람하게 된다.,"매일 입실 16시, 퇴실 11시",정보없음,연중무휴,서울특별시 영등포구 국제금융로 10 서울 국제금융 센터,37.525497,126.92681,02-6137-7000,
1065,drama,VIP,서강대교,playground,6화(전체 3화)에서 준(이상윤)과 나정선(장나라)이 차를 타고 이 다리를 건너는 모습이 그려졌다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,02-120,
1066,drama,VIP,등대사진관,playground,16화에서 현상을 위해 보내온 사진을 가지러 이 사진관에 온다. 스튜디오 밖으로 나온 그는 사진을 보며 나정선(정나라 분)과 나눈 추억의 홍수가 자신을 덮치며 울기 시작한다.,"월-토 11시 - 20시, 일 13시 - 20시",정보없음,연중무휴,서울특별시 용산구 이촌로29길 29 1층,37.524863,126.96035,02-3785-3014,
1067,drama,VIP,쌍대포소금구이 본점,restaurant,진호는 온유리(표예진)를 만나고 있다는 의혹에 대해 성준과 대면한다.,"일-목 09시 - 22시 50분, 금-토 09시 - 23시 50분",정보없음,연중무휴,서울특별시 용산구 청파로 291,37.545541,126.97006,0507-1474-1637,
1068,drama,VIP,서울역,station,티폰 행사장에서 성운 백화점 부사장의 아내가 온유리(표예진)를 학대했다는 뉴스가 18화에 이 방송국 옆의 큰 화면에서 방송된다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 한강대로 405,37.554719,126.97065,02-6110-1331,
1069,drama,VIP,파툼,cafe,11회(전체 6회)에서 산책을 하다가 쓰러진 티폰 회장 김다니엘이 휴식을 위해 나정선(장나라) 일행에 의해 이곳으로 모이게 된다,수-월 12시 - 22시,정보없음,화요일,서울특별시 종로구 삼청로 86-5,37.583184,126.98216,02-739-9888,
1070,drama,VIP,청계천,playground,나정선(장나라)은 6화에서 다리와 다리 사이의 벤치에 앉는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 서린동 148,37.569205,126.97791,02-2290-6114,
1071,drama,VIP,오무사,restaurant,13화(전체 7화)에서 박성준(이상윤)은 이 술집에서 하 부회장의 부을 만난다.,"월-목 17시 - 24시, 금 17시 - (익일) 01시, 토 14시 - (익일) 01시 , 일 14시 - 24시",정보없음,연중무휴,서울특별시 종로구 필운대로9길 1,37.582155,126.96754,02-723-1933,
1072,drama,XX,델라마노 시가바,restaurant,이 바는 이노미(황승운)가 운영하는 바 'XX'로 등장한다.,월-토 19시 - (익일) 02시,정보없음,일요일,서울특별시 강남구 봉은사로44길 59 지하1층,37.505876,127.04233,070-7778-6476,
1073,drama,XX,성미산로29길,playground,윤나나(EXID 하니)와 박단희(배인혁)는 브런치 카페를 지나며 걷는다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성미산로29길 3,37.564235,126.92285,02-3153-8114,
1074,drama,XX,더리버,playground,1화에서 이루미(황승언)이 업무상 미팅을 갖는 장소로 나온다.,매일 12시 - 21시,정보없음,연중무휴,서울특별시 용산구 용산동6가 451,37.507108,126.98472,02-595-7148,
1075,drama,My Unfamiliar Family,퀸즈파크 청담점,restaurant,"김은희(한예리), 그녀의 동료 친구 서경옥(가득희), 그리고 그녀의 새로운 지인 전하라(배윤경)는 8회에서 쇼핑을 마치고 이 식당에서 저녁을 먹기로 결정했다.","월-수 11시 - 21시, 목-금 11시 - 22시, 토 10시 - 22시, 일 10시 - 21시",정보없음,연중무휴,서울특별시 강남구 압구정로60길 22,37.52592,127.04159,02-542-4073,2022-11-25
1076,drama,My Unfamiliar Family,혜심정,restaurant,13회에서 쉬는 날 박찬혁(김지석 분)을 자발적으로 초대해 이 식당에 함께 간다.,매일 10시 - 22시,정보없음,연중무휴,서울특별시 강북구 삼양로181길 178,37.67139,127.00698,02-993-1550,2022-11-25
1077,drama,My Unfamiliar Family,가든포에트,restaurant,9화에서 이진숙(원미경)과 딸 김은주(추자현)가 찾아온 카페이다,화-일 11시 - 21시 30분,정보없음,월요일,서울특별시 마포구 와우산로14길 12,37.55016,126.9237,0507-1377-0887,2022-11-25
1078,drama,My Unfamiliar Family,구룡근린공원,playground,12회에서 김지우(신재하 분)와 윤서영(신혜정/혜정 분)이 이 공원에서 회사 제품 화보 촬영을 한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 월드컵북로 456,37.582996,126.88385,02-3153-8114,2022-11-25
1079,drama,My Unfamiliar Family,월드컵공원,playground,12회에서 김은희(한예리)와 박찬혁(김지석)이 진솔한 이야기를 나누기 위해 이 공원을 찾아온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 하늘공원로 86,37.5708905,126.878429,02-300-5500,2022-11-25
1080,drama,My Unfamiliar Family,소월로 계단 3번,playground,김상식(정진영)은 12회에서 아내 이진숙(원미경)을 데리고 이 계단으로 나와 아이들에게 커피 테이크아웃을 시켜준다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 소월로 168,37.547514,126.98424,02-2199-6114,2022-11-25
1081,drama,My Unfamiliar Family,대학로11길,playground,김은희(김지석)는 이곳을 지나가다가 학생들이 걸어가는 방향을 피해서 김은희(예한) 학생들을 붙잡는다. 그리고 나서 그는 그녀의 손을 잡을 기회를 잡는다. 잠시 말문이 막힌 은희가 어색하지 않게 손을 뗀다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 대학로11길 13,37.582193,127.00092,02-2148-1114,2022-11-25
1082,drama,My Unfamiliar Family,커피한약방 혜화점,cafe,김상식(정진영)은 온라인에서 나이 많은 커플들의 좋은 데이트 장소로 검색해 아내 이진숙(원미경)을 데려왔다. 그는 온라인에서 읽은 데이트 조언에 따라 커피를 마시면서 휴대 전화에 사진을 보여줍니다. (진심어린 대화로 상황이 더 진지해질 때까지.),"월-목 12시 - 21시, 금-일 12시 - 22시",정보없음,연중무휴,서울특별시 종로구 동숭2길 9,37.580861,127.0048,070-4200-4242,2022-11-25
1083,drama,My Unfamiliar Family,포시즌스호텔,stay,12화에서 바리스터 안효석(이종원)이 김은주(추자현)에게 작별인사를 하고 있다.,"매일 입실 15시, 퇴실 12시",정보없음,연중무휴,서울특별시 종로구 새문안로 97,37.57065,126.9754,02-6388-5000,2022-11-25
1084,drama,My Unfamiliar Family,푸른기린주차장,playground,"김은희(한예리)는 4년 만에 만난 박찬혁(김지욱)과 저녁을 먹기 위해 이 주차장에 차를 주차했다. 저녁식사 후, 그는 주차비를 지불하고 그녀를 배웅해 준다.",매일 09시 - 23시,정보없음,연중무휴,서울특별시 종로구 화동 58-1,37.581775,126.981418,02-725-1481,2022-11-25
1085,drama,My Unfamiliar Family,이비스 스타일 앰배서더 명동,stay,계약 체결 중 박찬혁(김지석)은 그날 밤 김은주(추자현)로부터 만나자고 연락을 받는다. 그는 이 술집에서 은주를 만난다. 은주의 결혼 사진과 가족 문제에 대해 이야기한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 삼일대로 302,37.56169,126.9894,02-6020-8888,2022-11-25
1086,drama,My Unfamiliar Family,덕수궁 돌담길,playground,10회 방송에서는 술 취한 찬혁(김지석)과 술 취한 은희(한예리)가 20대 가을의 추억을 되새기기 위해 이 산책로를 찾았다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 세종대로 99,37.565924,126.97501,02-751-0734,2022-11-25
1087,drama,My Unfamiliar Family,목남갤러리카페,cafe,카페의 옥상(실은 이곳이 옥상)에서 그녀에게 고백을 하고 두 사람은 이별의 키스로 저녁을 마무리한다. 은희는 언니의 차가 도착하는 것을 보고 갑자기 자신의 심장이 방금 키스한 사람이 아니라 다른 사람을 위해 뛰고 있다는 걸 깨닫는다,정보없음,정보없음,정보없음,서울특별시 중구 퇴계로68길 16,37.563753,127.00979,02-2256-9256,2022-11-25
1088,drama,Drunk in Good Taste,카우카우펍 합정점,restaurant,"그녀에게 끌리는 오싹한 선배 지수와 함께 밥을 먹는다. 실수로 언니의 셔츠에 소스를 바르고, 동생이 닦자고 손을 뻗기도 전에 같은 반 친구 이연남(김민규)이 그녀를 데리고 화장실로 가자고 한다. 연남은 충남에게 아침 일찍 장난을 쳤던 것에 대해 사과하고, 둘은 서로에게 별 감정 없음을 확인하고 친구가 되기로 한다.",매일 15시 - (익일) 05시,정보없음,연중무휴,서울특별시 마포구 독막로 10,37.548497,126.914483,02-325-5353,2022-11-25
1089,drama,Drunk in Good Taste,데코아발림 본점,cafe,"충남이 카페의 용암초콜릿 케이크가 먹고 싶었다. SNS에 올라온 부정적인 댓글 때문에 자신이 부족하다고 느끼지만, 연남은 그녀에게 자신을 격려한다. 시크릿가든 스타일로 충남과의 키스를 꿈꾸는 연남이도 여기에 있다.","월,수-토 12시 - 23시, 일 14시 - 23시",정보없음,화요일,서울특별시 마포구 독막로15길 13-6,37.548376,126.92179,0507-1357-1970,2022-11-25
1090,drama,Drunk in Good Taste,정항우케익 서울연남점,cafe,"그녀는 어린 시절의 달달한 만남 때문에 카페 주인 홍대영(김성규)을 짝사랑하고 있는 것으로 밝혀졌다. 1화에서는 학교 선배인 김태이(HELLOVENUS 유영), 이연남(김민구)과 함께 온다. (대영이가 연남과 인연이 있는 줄도 모르고.)",화-일 10시 - 22시,정보없음,월요일,서울특별시 마포구 동교로29길 48,37.56249,126.92278,0507-1380-1301,2022-11-25
1091,drama,Drunk in Good Taste,공간비틀즈,restaurant,"1화에서 소름 끼치는 선배 지수가 저녁 식사 후 충남에게 집까지 태워주려 하고, 연남이 대신 걸어주겠다고 제안하는 모습이 나온다. 2화에서 연남은 술에 취한 충남이 지수와 함께 떠났다는 사실을 알고 급히 식당을 나선다.",월-토 19시 - (익일) 06시,정보없음,일요일,서울특별시 마포구 와우산로29길 27 B1,37.555019,126.92838,,2022-11-25
1092,drama,Drunk in Good Taste,율곡로3길,playground,"7회(전체 2회)에서 카페에서 애프터눈 티를 먹은 후 정서현(노을, 전 레인보우)과 홍대영(김성규)이 이 거리를 산책한다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 율곡로3길,37.577811,126.98239,02-2148-1114,2022-11-25
1093,drama,Something about 1%,라꼼마빌딩,playground,김다현(전소민)은 이 카페에서 지수(백승헌)를 만난다. 2회에서 그녀는 팬클럽 회장이다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 어울마당로 44-1,37.548951,126.92088,02-6255-9979,2022-11-25
1094,drama,Everything and Nothing,서울역,station,안서연(박시은 분)과 고민재(윤찬영 분)는 1회에서 이 역에서 지하철을 타고 집으로 돌아온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 한강대로 405,37.554719,126.97065,02-6110-1331,2022-11-25
1095,drama,18 Again ,엘빈에비뉴라운지,restaurant,12회에서 추애린(이미도)이 고덕진(김강현)을 불러 이 술집에 술을 들이키는 모습이 그려졌다.,월-토 19시 - (익일) 03시,정보없음,일요일,서울특별시 강남구 강남대로92길 13,37.4990249,127.02849,0507-1314-9449,2022-11-25
1096,drama,18 Again ,태그호이어 청담점,store,"7, 9회에서 이 건물의 외관은 최일권(이기우)이 정기적으로 선생님과 학부모 간담회를 하는이 클럽의 하나로 등장한다.",매일 11시 30분 - 19시 30분,정보없음,연중무휴,서울특별시 강남구 선릉로 828,37.5258,127.0402,02-548-6020,2022-11-25
1097,drama,18 Again ,C156,restaurant,이 장소는 2회에서 정다정(김하늘)과 절친 추애린(이미도)이 술을 마시러 왔다가 그날 저녁 아르바이트생으로 오빠를 도와주는 일권과 마주치는 최일권(이기우)의 동생이 운영하는 레스토랑 바로 등장한다..,매일 12시 - 22시,15시 - 17시,명절(당일),서울특별시 광진구 동일로 156,37.546081,127.06649,0507-1311-0060,2022-11-25
1098,drama,18 Again ,벌스가든,cafe,12회에서 정다정(김하늘)은 홍대영(윤상현)과 함께 입구 옆 쉼터를 찾았던 순간을 회상한다. 그리고 그는 우산과 꽃을 들고 돌아오기 위해 잠시 떠납니다.,"화-토 12시 - 22시 , 일 12시 - 21시",정보없음,월요일,서울특별시 마포구 성미산로23길 44,37.565239,126.92054,0507-1364-1888,2022-11-25
1099,drama,18 Again ,성미산로29길,playground,"고우영(이도현)과 홍시우(려운)는 18회7화에서 정다정(김하늘)과 추애린(이미도)을 마주치고, 우영은 애린이 자신의 정체를 밝혀내는 것을 두려워한다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 성미산로29길 3,37.564235,126.92285,02-3153-8114,2022-11-25
